ara_eg_for_eng:pod-1	7	2	39	Cafe Customer 1	703d0d545ee0125fc4482ef32825f5e3	501783348c585c978802f4fdc48329f4
ara_eg_for_eng:pod-1	7	3	40	Cafe Barista	554d298817314d66d81bca956e6c13de	7ac946487706bc9ebf9c41d16197e6de
ara_eg_for_eng:pod-1	7	4	41	Cafe Customer 1	7b4af86e446a2541efb03b3a238dfc3e	56d632d7eac284ed7db82ac6573a506e
ara_eg_for_eng:pod-1	7	5	42	Cafe Barista	5a81f0036f0690217129fc50236b1367	45787a9f76a00ef648b4e54a736ed6b5
ara_eg_for_eng:pod-1	7	6	43	Cafe Customer 1	e195c27ef8e5d30a6efc997fe1507134	c43ecbf12526a32e59d7eda3876fb7d4
ara_eg_for_eng:pod-1	7	7	44	Cafe Customer 2	5d8592e340064021749c65ab8424f45c	ce4240fcb8bb7b3e0431cc6ea45df5d2
ara_eg_for_eng:pod-1	7	8	45	Cafe Barista	d33a39eb58467f2862a984a6b8bb6796	92b16311b9402c95a838d93fb1501a31
ara_eg_for_eng:pod-1	7	9	46	Cafe Customer 2	801f36bd48b5fb3e26c5e09aefeba925	0ad80a8eecd77a5db88121c57e75b9bf
ara_eg_for_eng:pod-1	7	10	47	Cafe Barista	04ba81180a5114395267c060fba9520e	2de61305988afb0d32d84b087e36cd48
ara_eg_for_eng:pod-1	7	11	48	Cafe Customer 2	ef39b22b5d9e2d179dc4ed56aa229b42	83f6d2006a0205d1f04f37ad2cdb4223
ara_eg_for_eng:pod-1	7	12	49	Cafe Barista	c6bd61f250438b214e9a0729b00379a6	f4707ef64079b9bd3120486cd8cd1da6
ara_eg_for_eng:pod-1	7	13	50	Cafe Customer 3	a4f9367060840f57acc6986e80382164	440747e4c5a705e28463a93bdb2355ba
ara_eg_for_eng:pod-1	7	14	51	Cafe Barista	6c2b5d59c32269c433d117cc02170f5f	e53c40e2fc9be5922a1f67265e084b06
ara_eg_for_eng:pod-1	7	15	52	Narrator	82a25f2f9a5dec4048896ab5b9badf87	e2fd9610c4c8e82a1f7efcfc3206ffea
ara_eg_for_eng:pod-1	8	1	53	Bartender	fafb529c02ff414a77644a2aad2e36cf	95e5cc8503c5b06fc599d942c1b95aba
ara_eg_for_eng:pod-1	8	2	54	Bar Customer 1	31ceea442d7decce5ec640caebdf3c21	59d9c371c00f5aa6e9263c08a30a42b2
ara_eg_for_eng:pod-1	8	3	55	Bartender	d187205f83c724a510bf0dd93350a60a	4930a264ba1351fc1f2be2eeb0503e43
ara_eg_for_eng:pod-1	8	4	56	Bar Customer 1	1a630f955262dfb85011481e056c3406	1fb2b2c11bb3d11e65e41029d3da1abd
ara_eg_for_eng:pod-1	8	5	57	Bar Customer 2	2f8c904ba5a6d18d94281fd4a8320009	64e908148bb806be4c5b82b6cd67f3cc
ara_eg_for_eng:pod-1	8	6	58	Bar Customer 3	2dbd529398bce61559eaf940b10d8d17	5705209f2f526bf4a4e906fdff5e8666
ara_eg_for_eng:pod-1	8	7	59	Bartender	a654df6151c5a8f07295936f9cf13ad2	463cfc4e55bd3de5f4c5f6998798c8ff
ara_eg_for_eng:pod-1	8	8	60	Bar Customer 3	6963e3100e2b4284db6983b863a3a5fa	1caace2cdd8542fe8ae296efab852317
ara_eg_for_eng:pod-1	8	9	61	Bar Customer 1	0623569ff90c013ebf8a8a00c482c491	52bff53cb70f6415f72fa87fdc38b652
ara_eg_for_eng:pod-1	8	10	62	Bar Customer 2	069b5a8e4ad974cdcaa425f077b3c25d	913165018eb8739a5a0f0613c937fc94
ara_eg_for_eng:pod-1	8	11	63	Bartender	071f7d394f17418affd29f6f8b647f45	cb7282d0097a8ca0c2d2839f0095852d
ara_eg_for_eng:pod-1	8	12	64	Bar Customer 1	9a6a7310091c3d940d762db1e73b724b	54cb51c8fb37ecd2e04ce14848f2444d
ara_eg_for_eng:pod-1	8	13	65	Bartender	e48a240152c012dc8f21a85aa7ee069f	3feeb7bb1aa528b75366afe8ec9bfa2e
ara_eg_for_eng:pod-1	8	14	66	Bar Customer 1	329837cdb9f87485665c86c010bce817	db93cc48e1c5ade124d2f44fe0a847be
ara_eg_for_eng:pod-1	8	15	67	Bar Customer 2	3e33833b70a20d5638c4ffe894f475fe	423abcaa566f0bf44715381b375bf04e
ara_eg_for_eng:pod-1	8	16	68	Narrator	6a03f30e7ce65aee6d5ffed17ea527d4	9c0bcc5415e835cbe990d35954130c8b
ara_eg_for_eng:pod-1	9	1	69	Diner 1	94e4fd78728cd5e2d9f50175668f736d	f47c0ccfc3f79c83d8dbb18e994935a5
ara_eg_for_eng:pod-1	9	2	70	Waiter	8d4dc58db2ff443790359a758f6410f8	718e6f797347b8fd4b3f45a6622a4446
ara_eg_for_eng:pod-1	9	3	71	Waiter	2893428616dda187fd42c26879068f91	aecedd04a4e5cf7a1cd5b5239e80ae9c
ara_eg_for_eng:pod-1	9	4	72	Diner 2	d39a22bf39b0d2af729e412ba809a999	91ae74f00f07601e9babaa242c7a5d36
ara_eg_for_eng:pod-1	9	5	73	Diner 1	666355d613f7671ba5586dca980bf189	ea78ed82157a414c5169aef49b3b477e
ara_eg_for_eng:pod-1	9	6	74	Waiter	4586df63f7f5045a6840fef82df785b5	a86c30a79c6077cce89f3534133f9c30
ara_eg_for_eng:pod-1	9	7	75	Diner 1	3943c0fd778211cd064b1ce037f0b353	08f808be58b2d99c383869f4bd2b9e5f
ara_eg_for_eng:pod-1	9	8	76	Waiter	5039783fd0b52484466a318af14be273	63b23d49d9cc4cbfcd2e579d529fafa9
ara_eg_for_eng:pod-1	9	9	77	Diner 1	615ac33d28f2c102dfbb60ac868aab58	06214f9b4ac4ad391f2d5ea78b71cde7
ara_eg_for_eng:pod-1	9	10	78	Diner 2	483ff142eaccd731a8c44a6cd94dddde	9581444710a2c46fbe4893e417a9fa3d
ara_eg_for_eng:pod-1	9	11	79	Waiter	ff3d3fd6159b93f2bb70c515e2279efc	60358de534ece5a38b06fd63bc1f3b38
ara_eg_for_eng:pod-1	9	12	80	Diner 1	5472a261a070be8b1f1c2061f040af9a	98f46984f350be53caf0d8042b08fb4d
ara_eg_for_eng:pod-1	9	13	81	Diner 2	a6ffca3eba533ac6afb22bcb8a8b25d8	4e89e1708e54fa14e52a5316232da8c5
ara_eg_for_eng:pod-1	9	14	82	Waiter	1286f1170871a2872547ff2a58185b07	4d3da2ee5e65d6f8789ba8a5e3aa642c
ara_eg_for_eng:pod-1	9	15	83	Waiter	cc30c005897e13079d7179f78dfabfd6	de28fcf5d0a220f3654a7d2910a5b135
ara_eg_for_eng:pod-1	9	16	84	Diner 1	59737230b9310da053dfe522919d73b6	40123960824b4440b27f97076b2993df
ara_eg_for_eng:pod-1	9	17	85	Diner 2	14ef541ac6bf288afe6e4e057c4cfb85	1b6b76e0bdc8953ab878905b8cc52df9
ara_eg_for_eng:pod-1	9	18	86	Narrator	485de0876e88d0bb1a3912acb852386d	418fc34f8a619847c1ec0523c838a8a7
ara_eg_for_eng:pod-1	10	1	87	Customer	fdf2709d8ba5f0fee3470eb19b8af0a9	136151eba56ff0f31b5d130954df5f15
ara_eg_for_eng:pod-1	10	2	88	Assistant	b0f129a793fa54807fccf4d2ca6031de	e4cbe079c0dcc535e9cd8aaef51c9797
ara_eg_for_eng:pod-1	10	3	89	Customer	7998e8906fe72b9e6bb82212465426a0	93693bd14a65a0bf93904aa6a6980234
ara_eg_for_eng:pod-1	10	4	90	Assistant	668628d304f67d0ce0a4039147c71f47	d0f2cb73e1e5371d15cfeb2681bae7c5
ara_eg_for_eng:pod-1	10	5	91	Customer	3e4895baecc1d886ee226d7b383f7fa9	f1aa603fd2b80fab9a0764ddba8ba5da
ara_eg_for_eng:pod-1	10	6	92	Assistant	77356eeccd9434e3b6e762bde0d41818	27b11b3461c2c22a832ac7a15cc39f15
ara_eg_for_eng:pod-1	10	7	93	Customer	dbd9ea03078ea6fb2af920a30993fe33	1d40abee6285888e49c74dfb5bcf9927
ara_eg_for_eng:pod-1	10	8	94	Assistant	2e08f10c367994dc9038b59771f60145	929a5f7dbdae5828380240dbea0f0fc7
ara_eg_for_eng:pod-1	10	9	95	Customer	689a7553d2e8f2e87511d51b6b9d96e6	d3bf8a9e67b0ca9467a577e3638573fc
ara_eg_for_eng:pod-1	10	10	96	Narrator	6ae9a342bdc15f3e188770a4861e8790	88c1ab6fdafe008af86fe0b06f4c841b
ara_eg_for_eng:pod-1	11	1	97	Guest	b3cb5f82dabf3ee51b3b557fc2287e08	cc55707d7078fc7aa2cb496d4ff3f91e
ara_eg_for_eng:pod-1	11	2	98	Receptionist	de5f16c9318a2db4b6124ff0ed34dfda	f686f5ac142a24984957aaa44464e88f
ara_eg_for_eng:pod-1	11	3	99	Guest	6a3d07ae71eda12a48dca11d0be2705c	ec7626acc5bc14df9335862c416ea34f
ara_eg_for_eng:pod-1	11	4	100	Receptionist	0cbd381a2873cebd9ec797e12d43f046	552df0d976f1a2d84d4af72d95e5b59a
ara_eg_for_eng:pod-1	11	5	101	Guest	9a993e5de989bc97b7161a5fd744a6aa	7b0407dc87cc2c4961a945606a5eadc4
ara_eg_for_eng:pod-1	11	6	102	Receptionist	cd712ea4d7a824b2c2eefc57b5af1db7	bb3123fdb334f284bcb1af62f7f238e7
ara_eg_for_eng:pod-1	11	7	103	Guest	bb8a81d3afbf29e3b4de07514e7dde4e	225256efd81262ffe2b947381a8cf080
ara_eg_for_eng:pod-1	11	8	104	Receptionist	972a89fb295d1dda4ed3555e012aa153	7361204e12235a4165e525c8993dc914
ara_eg_for_eng:pod-1	11	9	105	Guest	48edaaf7424428ee71dc99b4a3c173b6	4c3bd72192248f3b689ac3bdb789ac2c
ara_eg_for_eng:pod-1	11	10	106	Receptionist	46785dd16034de19d1db21f83aac2be5	0598c0d2d13ded214ea462b251a0d013
ara_eg_for_eng:pod-1	11	11	107	Guest	0063e983114e50317ae686f432529f85	77bb11ec8afd06d6b134f6f69df41802
ara_eg_for_eng:pod-1	11	12	108	Receptionist	7f5edf01d3c097f28344d09a7d65889e	84e3ae341108982767642713c846233a
ara_eg_for_eng:pod-1	11	13	109	Narrator	b018f50d11104c0cf1a83261682da9b0	a039db0b2a75b9ef42c456afbf08acb2
ara_eg_for_eng:pod-1	12	1	110	Customer	0edc25b58d74779a8586c77f9fdae9c7	2e0c0d4948556b0a6de58e3ddc21395d
ara_eg_for_eng:pod-1	12	2	111	Pharmacist	00cf3b2b6b02b5aaa6e1005ae76d3e3d	64b835aa122947a9ec0e4602f081f977
ara_eg_for_eng:pod-1	12	3	112	Customer	51f48695145aaf868805ce1c9067ecbf	ffc7160bc08caa75a27c0e47e6829382
ara_eg_for_eng:pod-1	12	4	113	Pharmacist	dcc3e88a329b03c89e23bd5cf0e01920	48bcf2e67a7019da71d9e7c0f7c92a44
ara_eg_for_eng:pod-1	12	5	114	Customer	19c2473db85cbec8bdd0f0ae0756a77f	599ac705b6e160bfafeca6ee3ff9c0b7
ara_eg_for_eng:pod-1	12	6	115	Pharmacist	945bf7de5eb55249a619c25d9a9de3a1	e592ec2ece61a026f44312af940f04ab
ara_eg_for_eng:pod-1	12	7	116	Customer	d4b8d1402d18f4a08e27dda41c5a3da5	ac82c32fe908849dd80acbc6a9b1fe4e
ara_eg_for_eng:pod-1	12	8	117	Pharmacist	b2c5409f1527bb7682629b4e7a04df49	f0be03f62fc608c755238e341759c65c
ara_eg_for_eng:pod-1	12	9	118	Customer	e9c4ae9301ee9035f797822124857be3	e42037889344d661179702232365b051
ara_eg_for_eng:pod-1	12	10	119	Narrator	7ff685543dca14bb495465b4114fc9f1	7356639b43b69fb452e712e88ca612ea
ara_eg_for_eng:pod-1	13	1	120	Tourist	3f23bc71c0a97d479711bb668c44806e	daca79f72d2e3ffc8ed3cf8c833b5595
ara_eg_for_eng:pod-1	13	2	121	Local	3c4cdbbc238aed221c550fa647e20d4b	7c12a65de20b42e05db3777842ff80cb
ara_eg_for_eng:pod-1	13	3	122	Tourist	54b126ba1b06849707b103b508eb6cff	444f9aa0aa56ed882191729a3c3fe78e
ara_eg_for_eng:pod-1	13	4	123	Local	f073dbbd0b87feb05f9bbdfd8ef04209	7528fc391ebf65dd55f321c7dbb62608
ara_eg_for_eng:pod-1	13	5	124	Local	36758e162d24e08dc836ee3d86bff553	ed54becb0e49e16df83cc60466efa8d2
ara_eg_for_eng:pod-1	13	6	125	Tourist	9c12eb4258017f4d3a26941e87f4f86f	225eb9e5c0f9d0b57652f113e937f8e5
ara_eg_for_eng:pod-1	13	7	126	Local	98251b0c7cc4b8d631931c64e03ae2e1	7195a8c13810d9b9853c3c211f616a9e
ara_eg_for_eng:pod-1	13	8	127	Tourist	7e186ccbe437342878cafcd92e00d4ff	9c909612cff0b9fb58decf8506cb50db
ara_eg_for_eng:pod-1	13	9	128	Local	6c56fc93d1f488a17460f1b4b3b6a724	759bd7d3204fa55d3e3b463340506aa2
ara_eg_for_eng:pod-1	13	10	129	Tourist	83cd7dacd1b7621cfc1ac54dd5df22d2	d84dc29ab18369e040cfb3b3899f2394
ara_eg_for_eng:pod-1	13	11	130	Narrator	ba81666507e5db0de98ef57f96a98761	4ff53b91110304c96b46805771c7f4aa
ara_eg_for_eng:pod-1	14	1	131	Passenger	34e2a6b73e87f1c261020146c605a84a	c58ec5f5bbb7c695c418f6b4ea356da1
ara_eg_for_eng:pod-1	14	2	132	Driver	0d98ef4e9959976eaff85102ca1fd556	27652fc6bc26f1807c076c5dc3969133
ara_eg_for_eng:pod-1	14	3	133	Passenger	6bb5aafa858ae374a53d666b38df43d6	a4e86846455e65cdebe8cc6e028ec556
ara_eg_for_eng:pod-1	14	4	134	Driver	88fe5cd57e336d393c5b4f75de55dfb1	39d0ed883ef886cb909f83a13c8b51bf
ara_eg_for_eng:pod-1	14	5	135	Passenger	7c446bf40816aeee3eb686849f89ba8a	f33af4b471e77de0eee25686f789cab5
ara_eg_for_eng:pod-1	14	6	136	Driver	af7053403ee205c3ead80e7f339f8054	dcad5fc92e5bfad25efde3fd1acf1dee
ara_eg_for_eng:pod-1	14	7	137	Driver	a13fe3abfe9bbb200f998b88646b4c7e	50f60b36ab55c687d9418741fdbef5b1
ara_eg_for_eng:pod-1	14	8	138	Passenger	20b488cefd3cc7ba0d6be2597b4a264f	bd0f8de5afca3e57a99b1f58619dc6c9
ara_eg_for_eng:pod-1	14	9	139	Driver	ab9cb881b3ee685dc6e611296a6b6fee	9bbc74c3fab1a78c5d2faffeef46810f
ara_eg_for_eng:pod-1	14	10	140	Narrator	bbd0035ad1d4d3a527757a052726f17e	55c9f6473f40cdb17d4d7ab4409a232b
ara_eg_for_eng:pod-1	15	1	141	Learner	ed08165fd8f90a1bae8800d3b11a88b1	913bb5faa544c775b1fd10a63c47dbc3
ara_eg_for_eng:pod-1	15	2	142	Learner	78b366b8209d49f7c5dfb7a5c1547953	a09180b6842fda593edc9e60043a5a0a
ara_eg_for_eng:pod-1	15	3	143	Learner	eba6ecaaf61175f244a4297bf00f270e	af1da60e13065be4a6990b5e69892926
ara_eg_for_eng:pod-1	15	4	144	Learner	e051a97f5533b65d9da02dc6bb539172	47f8bf53caeeded147506c90240992b5
ara_eg_for_eng:pod-1	15	5	145	Learner	e5a2a2078c89f26305ba603bcc449c7c	a8eea28a3fa662b1ea97dfb76e81a785
ara_eg_for_eng:pod-1	15	6	146	Learner	0b2b8a0eee4efe4b886915aa6b80a1a5	e35e0984619771f391c8df3d2f8dad1c
ara_eg_for_eng:pod-1	15	7	147	Learner	166f30ffa2067d4b3a4d8746f30a42e6	376104b5c665287b33a4b3df71fb361b
ara_eg_for_eng:pod-1	15	8	148	Learner	9bd7633e44556ddb735e065bc1905484	0b3bff8c3cbd4993240fec74a9511cef
ara_eg_for_eng:pod-1	15	9	149	Learner	d2ceb95751c5e8fd7c1f8b9eb48253cc	f56a6fa0342d93687c324258b7196cd5
ara_eg_for_eng:pod-1	15	10	150	Learner	a36b0ddccf47f8dad1804d82e160fe80	9a86f7902fbd2894a9f4603da2f7ec9f
ara_eg_for_eng:pod-1	15	11	151	Narrator	430978df2e8c223448fc062356ced467	eba1245daf0d65cc1d6160ccf05bcab7
ara_eg_for_eng:pod-1	16	1	152	Learner	cf2f9c4482bb144d2c4ae04680d8f93c	9eafb4da0eef364b90375b55537d25bb
ara_eg_for_eng:pod-1	16	2	153	Learner	23b8dc283ff9cb65944d4555ea22284c	b3b90f8f5c48e9ab512dc566324ed037
ara_eg_for_eng:pod-1	16	3	154	Learner	6f84108c6b0096e59d08fee7c9eb8234	63d80cfa06344b7d9f4045b7fba0cb9f
ara_eg_for_eng:pod-1	16	4	155	Learner	cfc12c745168f5d2f60f63a330ece9e5	1077817e87520a09a8a2abc0190c9997
ara_eg_for_eng:pod-1	16	5	156	Learner	0c9a9a2215817fcc470e9f3dbe99fa66	875936a84ce3549b311ad51323c3ac94
ara_eg_for_eng:pod-1	16	6	157	Learner	e3a718f97b4065f70e45ea16edb23e11	2eacc883d508a1f175c2f2d0f3d324e4
ara_eg_for_eng:pod-1	16	7	158	Learner	36f07b5c002685cc619e3f607fbab67d	aa2623f2438db26bfc289ac08d18c9a8
ara_eg_for_eng:pod-1	16	8	159	Learner	916ed5e2b380f42a4de122b82b475505	65a2bf309c72a368908ff228b43e5c12
ara_eg_for_eng:pod-1	16	9	160	Staff	adc2eaf11e7573d0b5f125b62c15033a	9650460a658b8f5dd8a906f1782c3f5c
ara_eg_for_eng:pod-1	16	10	161	Learner	d5534c2d6490d63b451b4c7fb34674fd	6f81b411447233cc4554546d3485e6e5
ara_eg_for_eng:pod-1	16	11	162	Narrator	baf3fc37e62b2c93900ceddf6ae7e997	91f7b0696c7c0fc707420471e844af02
ara_eg_for_eng:pod-1	17	1	163	Learner	1e836e798fb43eed1737263c04c804ac	3f918556b4706fc38a4f66b38ee11e93
ara_eg_for_eng:pod-1	17	2	164	Staff	f774caf6e64d5b33307660761e2f2440	b89bf636041965ef6e44581a0e66405b
ara_eg_for_eng:pod-1	17	3	165	Learner	14d18739405e76bc15b8c322d8298e59	b2e9e73da95ff8e534a2c05be54469f1
ara_eg_for_eng:pod-1	17	4	166	Staff	48312ddb18d4b6c3eb2f928f5baf26d5	ee1a2848e1d6e5a016074ba8e5f9df67
ara_eg_for_eng:pod-1	17	5	167	Staff	e4c2a7a62921c3f89ed580a95df1f2c9	a2ac474dcab961749b90674a53304753
ara_eg_for_eng:pod-1	17	6	168	Learner	630a750ee8342af92ab73e3227852811	218566fe0117cad5e42b24674ac59854
ara_eg_for_eng:pod-1	17	7	169	Learner	d105ae969b710de1bcb63a41134fc26f	6f23d3e4fbf9fb84eadce090d6e21e0b
ara_eg_for_eng:pod-1	17	8	170	Learner	af35bda74588d57afad5384a7691b8a5	89d84b38c76d0c63271993c96159335c
ara_eg_for_eng:pod-1	17	9	171	Interlocutor	15e8eb3df89d944a606b35fd8d4c5ef7	60f59d8aa7095fbf4d63419a67291235
ara_eg_for_eng:pod-1	17	10	172	Learner	6d82e370151f7afd9cc11eb59d9054b4	cb2b984f6c5a6652552f5a52433e9043
ara_eg_for_eng:pod-1	17	11	173	Narrator	226b5e7457f94fec49bf61bb28eab499	e9b4223aa4445b27cd280248acac1ce9
ara_eg_for_eng:pod-1	18	1	174	Learner	03895a4ed871937f216406c793dd4422	200c3546a879a0ce8458e37ec1dea3f3
ara_eg_for_eng:pod-1	18	2	175	Learner	237063e869a29d029131fd5d4b6246cb	29a9cbbfaa50d8b1fba17c8ddf1af426
ara_eg_for_eng:pod-1	18	3	176	Learner	ec032e2aa169c353d840cf4832fd042f	a15f9ace48459a3c4e3c4d737c41f653
ara_eg_for_eng:pod-1	18	4	177	Learner	79b1ed7ae5c33f3b945e2c84e694eef2	1f1e50ef6f5759e0685d415825edfff4
ara_eg_for_eng:pod-1	18	5	178	Learner	e25ec44059f9a462d74342adad5131c9	bf2a03f0a7f78a5b14c9039a057ea050
ara_eg_for_eng:pod-1	18	6	179	Learner	42277f2470990b9c99b831d093f26820	ead58d7143eb35c36f5b78aa7009c68b
ara_eg_for_eng:pod-1	18	7	180	Learner	7c857f36392fe2e643a551ee016fbc02	d1d15242deb8a3a7bf0fae7c42c0a47a
ara_eg_for_eng:pod-1	18	8	181	Learner	70233b03eecd9ec3f2be1580502f0be3	deec3ef222041f80b3b966f9b6c515c1
ara_eg_for_eng:pod-1	18	9	182	Learner	3a63dc4945be6f6aa761a740083bf34b	5c40a0c454e9a7788820e3cce62aeda2
ara_eg_for_eng:pod-1	18	10	183	Learner	e5b8505e731a3c22192bb577b34fc340	ea174e84d89f9dce1d8ddc975990cf28
ara_eg_for_eng:pod-1	18	11	184	Narrator	eaf8bab168cba089f6015ceb80c124ad	4ae156b07d9bd5fae88713471a19e018
ara_eg_for_eng:pod-1	19	1	185	Learner	128569f242c51cd8e41e28c7a0c52bb3	7c15f463d5f03199782a2b1f30c3c846
ara_eg_for_eng:pod-1	19	2	186	Learner	ad55d03778c28eac4d615e22c003f54c	c8f053172ea3fa290e676bc9cde75458
ara_eg_for_eng:pod-1	19	3	187	Learner	08d7b9cd01d28b225db9433b6e8a939a	4140109bcdedb65463d59334e5e425f0
ara_eg_for_eng:pod-1	19	4	188	Learner	e14e0a225d467676642d7f1cc3adae9e	9e29640615f6f87aeff81f4e6c5b53bf
ara_eg_for_eng:pod-1	19	5	189	Learner	51ad1a71df15e5199abf304faa7a2bd8	84fc461be123eda48d5bf41b0d1a0f73
ara_eg_for_eng:pod-1	19	6	190	Learner	1efdb1669a37d90197b2443907089653	5263aa615a62dd65c071d15ead5cfb6f
ara_eg_for_eng:pod-1	19	7	191	Learner	3a9bc2601fcc6b69beaa300b837093cf	ac3e999e4f5bae18ce949597989cf25d
ara_eg_for_eng:pod-1	19	8	192	Learner	48d0e9662de58900e1d84bd347ef521c	db14e1d9c46d468ce0c2a1942c9e5547
ara_eg_for_eng:pod-1	19	9	193	Learner	54dedb28e7bb81172e8e5ef13cdd56a0	b4d53d399c40313615294a5dbc3ad920
ara_eg_for_eng:pod-1	19	10	194	Learner	bb7a75f970d3abf81b9b0d4772a05b68	380dc3308d4281d833de8337be86c632
ara_eg_for_eng:pod-1	19	11	195	Narrator	fac161409a4674f8170bcac4b25133dd	e1d859ceca82f3a29e9f5d6896683d70
